master_order_id,dist_names,retailer_names,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,R_Rank,F_Rank,M_Rank,RFM_Score,Clust,Customer_Segment
25921,DistName3,RetailerID8,215,6,1074.95,5,3,3,100.0,60.0,60.0,3.3,4,Medium Value Customers
25922,DistName3,RetailerID86,215,6,520.49,5,3,5,100.0,60.0,100.0,4.44,4,Top Customers
25923,DistName7,RetailerID133,215,2,734.28,5,1,4,100.0,20.0,80.0,3.31,4,Medium Value Customers
25924,DistName6,RetailerID8,215,7,1476.67,5,3,3,100.0,60.0,60.0,3.3,4,Medium Value Customers
25925,DistName3,RetailerID21,215,4,757.02,5,2,4,100.0,40.0,80.0,3.59,4,Medium Value Customers
25926,DistName8,RetailerID9,215,7,1636.06,5,3,2,100.0,60.0,40.0,2.73,4,Potential-Medium Customers
25927,DistName3,RetailerID79,184,11,5388.85,5,4,1,100.0,80.0,20.0,2.44,1,Low Value Customers
25928,DistName3,RetailerID8,184,2,541.42,5,1,5,100.0,20.0,100.0,3.88,4,Medium Value Customers
25929,DistName8,RetailerID95,184,20,2451.35,5,5,2,100.0,100.0,40.0,3.29,3,Medium Value Customers
25931,DistName3,RetailerID80,184,12,1826.25,5,4,2,100.0,80.0,40.0,3.01,4,Medium Value Customers
25932,DistName9,RetailerID9,184,26,9210.62,5,5,1,100.0,100.0,20.0,2.72,2,Potential-Medium Customers
25933,DistName1,RetailerID91,184,4,889.15,5,2,4,100.0,40.0,80.0,3.59,4,Medium Value Customers
25934,DistName3,RetailerID8,184,10,739.81,5,4,4,100.0,80.0,80.0,4.15,4,High Value Customers
25935,DistName3,RetailerID90,184,6,1855.65,5,3,2,100.0,60.0,40.0,2.73,4,Potential-Medium Customers
25936,DistName3,RetailerID86,184,4,1409.61,5,2,3,100.0,40.0,60.0,3.02,4,Medium Value Customers
25937,DistName6,RetailerID98,184,23,5531.34,5,5,1,100.0,100.0,20.0,2.72,1,Potential-Medium Customers
25938,DistName7,RetailerID98,184,30,6407.83,5,5,1,100.0,100.0,20.0,2.72,2,Potential-Medium Customers
25939,DistName3,RetailerID27,184,9,1202.89,5,4,3,100.0,80.0,60.0,3.58,4,Medium Value Customers
25940,DistName3,RetailerID52,184,3,412.86,5,1,5,100.0,20.0,100.0,3.88,4,Medium Value Customers
25941,DistName7,RetailerID79,184,9,1067.82,5,4,3,100.0,80.0,60.0,3.58,4,Medium Value Customers
25942,DistName3,RetailerID68,184,4,390.34,5,2,5,100.0,40.0,100.0,4.16,4,High Value Customers
25943,DistName3,RetailerID43,184,4,679.6,5,2,4,100.0,40.0,80.0,3.59,4,Medium Value Customers
25945,DistName6,RetailerID90,154,10,1550.21,5,4,2,100.0,80.0,40.0,3.01,4,Medium Value Customers
25946,DistName7,RetailerID84,154,13,2148.14,5,5,2,100.0,100.0,40.0,3.29,3,Medium Value Customers
25947,DistName3,RetailerID79,154,5,645.09,5,2,4,100.0,40.0,80.0,3.59,4,Medium Value Customers
25948,DistName3,RetailerID8,154,5,519.16,5,2,5,100.0,40.0,100.0,4.16,4,High Value Customers
25949,DistName3,RetailerID52,154,7,1191.84,5,3,3,100.0,60.0,60.0,3.3,4,Medium Value Customers
25950,DistName3,RetailerID77,154,3,279.83,5,1,5,100.0,20.0,100.0,3.88,4,Medium Value Customers
25952,DistName3,RetailerID8,154,17,3867.44,5,5,1,100.0,100.0,20.0,2.72,1,Potential-Medium Customers
25953,DistName3,RetailerID95,154,6,722.87,5,3,4,100.0,60.0,80.0,3.87,4,Medium Value Customers
25955,DistName3,RetailerID8,154,4,702.03,5,2,4,100.0,40.0,80.0,3.59,4,Medium Value Customers
25956,DistName3,RetailerID79,154,4,580.04,5,2,5,100.0,40.0,100.0,4.16,4,High Value Customers
25957,DistName8,RetailerID9,154,8,1087.07,5,4,3,100.0,80.0,60.0,3.58,4,Medium Value Customers
25958,DistName3,RetailerID8,154,2,1055.74,5,1,3,100.0,20.0,60.0,2.74,4,Potential-Medium Customers
25959,DistName3,RetailerID91,154,10,6160.4,5,4,1,100.0,80.0,20.0,2.44,2,Low Value Customers
25960,DistName3,RetailerID97,154,6,1024.96,5,3,3,100.0,60.0,60.0,3.3,4,Medium Value Customers
25961,DistName7,RetailerID91,154,11,2030.87,5,4,2,100.0,80.0,40.0,3.01,3,Medium Value Customers
25962,DistName3,RetailerID34,154,2,611.43,5,1,4,100.0,20.0,80.0,3.31,4,Medium Value Customers
25963,DistName7,RetailerID95,123,12,2037.11,5,4,2,100.0,80.0,40.0,3.01,3,Medium Value Customers
25964,DistName8,RetailerID9,123,4,3108.57,5,2,1,100.0,40.0,20.0,1.88,3,Lost Customers
25965,DistName3,RetailerID95,123,8,1007.35,5,4,3,100.0,80.0,60.0,3.58,4,Medium Value Customers
25966,DistName3,RetailerID37,123,2,903.72,5,1,4,100.0,20.0,80.0,3.31,4,Medium Value Customers
25967,DistName9,RetailerID95,123,19,3583.66,5,5,1,100.0,100.0,20.0,2.72,1,Potential-Medium Customers
25968,DistName3,RetailerID91,123,7,2137.38,5,3,2,100.0,60.0,40.0,2.73,3,Potential-Medium Customers
25969,DistName3,RetailerID90,123,9,1336.42,5,4,3,100.0,80.0,60.0,3.58,4,Medium Value Customers
25970,DistName3,RetailerID214,123,2,689.95,5,1,4,100.0,20.0,80.0,3.31,4,Medium Value Customers
25971,DistName3,RetailerID79,123,3,667.72,5,1,4,100.0,20.0,80.0,3.31,4,Medium Value Customers
25972,DistName4,RetailerID98,123,3,649.56,5,1,4,100.0,20.0,80.0,3.31,4,Medium Value Customers
25973,DistName6,RetailerID21,92,2,4839.0,5,1,1,100.0,20.0,20.0,1.6,1,Lost Customers
25974,DistName3,RetailerID81,92,7,729.22,5,3,4,100.0,60.0,80.0,3.87,4,Medium Value Customers
25975,DistName7,RetailerID94,92,8,1280.72,5,4,3,100.0,80.0,60.0,3.58,4,Medium Value Customers
25976,DistName6,RetailerID98,92,30,6511.92,5,5,1,100.0,100.0,20.0,2.72,2,Potential-Medium Customers
25977,DistName3,RetailerID63,92,7,958.5,5,3,4,100.0,60.0,80.0,3.87,4,Medium Value Customers
25978,DistName8,RetailerID9,92,30,9225.38,5,5,1,100.0,100.0,20.0,2.72,2,Potential-Medium Customers
25979,DistName6,RetailerID79,92,8,2110.17,5,4,2,100.0,80.0,40.0,3.01,3,Medium Value Customers
25980,DistName3,RetailerID31,92,2,2123.01,5,1,2,100.0,20.0,40.0,2.17,3,Low Value Customers
25981,DistName7,RetailerID95,92,9,1184.32,5,4,3,100.0,80.0,60.0,3.58,4,Medium Value Customers
25982,DistName6,RetailerID91,92,8,2159.98,5,4,2,100.0,80.0,40.0,3.01,3,Medium Value Customers
25983,DistName3,RetailerID37,92,1,339.96,5,1,5,100.0,20.0,100.0,3.88,4,Medium Value Customers
25984,DistName3,RetailerID44,92,5,696.93,5,2,4,100.0,40.0,80.0,3.59,4,Medium Value Customers
25985,DistName3,RetailerID95,92,3,718.98,5,1,4,100.0,20.0,80.0,3.31,4,Medium Value Customers
25986,DistName3,RetailerID95,92,5,866.14,5,2,4,100.0,40.0,80.0,3.59,4,Medium Value Customers
25987,DistName9,RetailerID98,92,29,5006.11,5,5,1,100.0,100.0,20.0,2.72,1,Potential-Medium Customers
25988,DistName7,RetailerID194,92,3,633.91,5,1,4,100.0,20.0,80.0,3.31,4,Medium Value Customers
25989,DistName9,RetailerID83,92,30,4482.97,5,5,1,100.0,100.0,20.0,2.72,1,Potential-Medium Customers
25990,DistName7,RetailerID79,92,6,589.34,5,3,4,100.0,60.0,80.0,3.87,4,Medium Value Customers
25991,DistName7,RetailerID96,92,23,3596.3,5,5,1,100.0,100.0,20.0,2.72,1,Potential-Medium Customers
25992,DistName3,RetailerID8,92,3,1030.08,5,1,3,100.0,20.0,60.0,2.74,4,Potential-Medium Customers
25993,DistName3,RetailerID8,92,2,924.98,5,1,4,100.0,20.0,80.0,3.31,4,Medium Value Customers
25994,DistName1,RetailerID68,92,1,192.86,5,1,5,100.0,20.0,100.0,3.88,4,Medium Value Customers
26009,DistName6,RetailerID94,92,15,1678.23,5,5,2,100.0,100.0,40.0,3.29,4,Medium Value Customers
26010,DistName3,RetailerID81,92,9,730.21,5,4,4,100.0,80.0,80.0,4.15,4,High Value Customers
26011,DistName6,RetailerID91,62,12,2946.82,5,4,1,100.0,80.0,20.0,2.44,3,Low Value Customers
26012,DistName6,RetailerID94,62,12,5365.68,5,4,1,100.0,80.0,20.0,2.44,1,Low Value Customers
26013,DistName4,RetailerID37,62,8,1498.41,5,4,2,100.0,80.0,40.0,3.01,4,Medium Value Customers
26014,DistName3,RetailerID43,62,3,639.34,5,1,4,100.0,20.0,80.0,3.31,4,Medium Value Customers
26015,DistName4,RetailerID85,62,3,462.86,5,1,5,100.0,20.0,100.0,3.88,4,Medium Value Customers
26016,DistName7,RetailerID214,62,10,1883.63,5,4,2,100.0,80.0,40.0,3.01,3,Medium Value Customers
26017,DistName3,RetailerID91,62,6,967.5,5,3,4,100.0,60.0,80.0,3.87,4,Medium Value Customers
26018,DistName3,RetailerID37,62,6,851.08,5,3,4,100.0,60.0,80.0,3.87,4,Medium Value Customers
26019,DistName5,RetailerID13,62,2,290.78,5,1,5,100.0,20.0,100.0,3.88,4,Medium Value Customers
26020,DistName3,RetailerID77,62,4,716.51,5,2,4,100.0,40.0,80.0,3.59,4,Medium Value Customers
26022,DistName7,RetailerID81,62,8,1100.03,5,4,3,100.0,80.0,60.0,3.58,4,Medium Value Customers
26023,DistName8,RetailerID9,62,14,4019.69,5,5,1,100.0,100.0,20.0,2.72,1,Potential-Medium Customers
26024,DistName3,RetailerID79,62,6,612.01,5,3,4,100.0,60.0,80.0,3.87,4,Medium Value Customers
26026,DistName3,RetailerID79,62,11,2459.08,5,4,2,100.0,80.0,40.0,3.01,3,Medium Value Customers
26029,DistName3,RetailerID95,62,2,735.85,5,1,4,100.0,20.0,80.0,3.31,4,Medium Value Customers
26030,DistName7,RetailerID133,62,1,660.0,5,1,4,100.0,20.0,80.0,3.31,4,Medium Value Customers
26031,DistName3,RetailerID95,62,2,548.36,5,1,5,100.0,20.0,100.0,3.88,4,Medium Value Customers
26032,DistName7,RetailerID43,62,5,655.24,5,2,4,100.0,40.0,80.0,3.59,4,Medium Value Customers
26033,DistName3,RetailerID95,62,6,585.67,5,3,4,100.0,60.0,80.0,3.87,4,Medium Value Customers
26034,DistName7,RetailerID95,62,13,3236.05,5,5,1,100.0,100.0,20.0,2.72,3,Potential-Medium Customers
26035,DistName2,RetailerID37,62,1,664.26,5,1,4,100.0,20.0,80.0,3.31,4,Medium Value Customers
26036,DistName3,RetailerID86,62,24,10277.84,5,5,1,100.0,100.0,20.0,2.72,5,Potential-Medium Customers
26037,DistName3,RetailerID37,62,6,856.53,5,3,4,100.0,60.0,80.0,3.87,4,Medium Value Customers
26038,DistName8,RetailerID9,1,11,2405.31,5,4,2,100.0,80.0,40.0,3.01,3,Medium Value Customers
26039,DistName1,RetailerID56,1,6,940.61,5,3,4,100.0,60.0,80.0,3.87,4,Medium Value Customers
26040,DistName6,RetailerID80,1,7,3657.45,5,3,1,100.0,60.0,20.0,2.16,1,Low Value Customers
26041,DistName3,RetailerID80,1,3,1268.1,5,1,3,100.0,20.0,60.0,2.74,4,Potential-Medium Customers
26042,DistName7,RetailerID81,1,4,1332.16,5,2,3,100.0,40.0,60.0,3.02,4,Medium Value Customers
26043,DistName3,RetailerID88,1,10,901.97,5,4,4,100.0,80.0,80.0,4.15,4,High Value Customers
26044,DistName8,RetailerID95,1,28,4521.35,5,5,1,100.0,100.0,20.0,2.72,1,Potential-Medium Customers
26045,DistName6,RetailerID95,1,4,623.45,5,2,4,100.0,40.0,80.0,3.59,4,Medium Value Customers
26046,DistName1,RetailerID36,1,4,330.0,5,2,5,100.0,40.0,100.0,4.16,4,High Value Customers
26047,DistName7,RetailerID9,1,30,8891.31,5,5,1,100.0,100.0,20.0,2.72,2,Potential-Medium Customers
26048,DistName3,RetailerID35,1,3,3433.83,5,1,1,100.0,20.0,20.0,1.6,1,Lost Customers
26049,DistName3,RetailerID74,1,8,1611.51,5,4,2,100.0,80.0,40.0,3.01,4,Medium Value Customers
26050,DistName3,RetailerID79,1,7,1372.31,5,3,3,100.0,60.0,60.0,3.3,4,Medium Value Customers
26052,DistName6,RetailerID95,1,30,4320.9,5,5,1,100.0,100.0,20.0,2.72,1,Potential-Medium Customers
26053,DistName1,RetailerID16,1,3,377.7,5,1,5,100.0,20.0,100.0,3.88,4,Medium Value Customers
26054,DistName7,RetailerID85,1,22,3240.93,5,5,1,100.0,100.0,20.0,2.72,3,Potential-Medium Customers
26055,DistName9,RetailerID81,1,11,1286.94,5,4,3,100.0,80.0,60.0,3.58,4,Medium Value Customers
26056,DistName3,RetailerID8,1,2,488.08,5,1,5,100.0,20.0,100.0,3.88,4,Medium Value Customers
26057,DistName7,RetailerID91,293,11,1925.78,1,4,2,20.0,80.0,40.0,2.41,3,Low Value Customers
26058,DistName3,RetailerID42,293,3,520.02,1,1,5,20.0,20.0,100.0,3.28,4,Medium Value Customers
26059,DistName7,RetailerID8,293,10,891.01,1,4,4,20.0,80.0,80.0,3.55,4,Medium Value Customers
26060,DistName6,RetailerID55,293,2,188.4,1,1,5,20.0,20.0,100.0,3.28,4,Medium Value Customers
26061,DistName4,RetailerID88,293,7,503.88,1,3,5,20.0,60.0,100.0,3.84,4,Medium Value Customers
26062,DistName6,RetailerID55,293,1,143.75,1,1,5,20.0,20.0,100.0,3.28,4,Medium Value Customers
26063,DistName3,RetailerID86,293,13,2137.3,1,5,2,20.0,100.0,40.0,2.69,3,Potential-Medium Customers
26064,DistName3,RetailerID97,293,9,2373.1,1,4,2,20.0,80.0,40.0,2.41,3,Low Value Customers
26065,DistName7,RetailerID8,293,5,432.8,1,2,5,20.0,40.0,100.0,3.56,4,Medium Value Customers
26066,DistName8,RetailerID9,293,15,1332.97,1,5,3,20.0,100.0,60.0,3.26,4,Medium Value Customers
26067,DistName8,RetailerID9,293,6,870.69,1,3,4,20.0,60.0,80.0,3.27,4,Medium Value Customers
26068,DistName7,RetailerID86,293,19,4923.68,1,5,1,20.0,100.0,20.0,2.12,1,Low Value Customers
26069,DistName7,RetailerID8,293,23,5046.28,1,5,1,20.0,100.0,20.0,2.12,1,Low Value Customers
26070,DistName7,RetailerID194,293,2,319.25,1,1,5,20.0,20.0,100.0,3.28,4,Medium Value Customers
26071,DistName7,RetailerID95,293,11,1853.13,1,4,2,20.0,80.0,40.0,2.41,3,Low Value Customers
26072,DistName3,RetailerID91,293,5,2339.2,1,2,2,20.0,40.0,40.0,1.85,3,Lost Customers
26073,DistName4,RetailerID98,293,1,70.36,1,1,5,20.0,20.0,100.0,3.28,4,Medium Value Customers
26074,DistName1,RetailerID13,293,1,81.43,1,1,5,20.0,20.0,100.0,3.28,4,Medium Value Customers
26075,DistName7,RetailerID9,293,24,5680.17,1,5,1,20.0,100.0,20.0,2.12,1,Low Value Customers
26076,DistName3,RetailerID8,293,2,1129.46,1,1,3,20.0,20.0,60.0,2.14,4,Low Value Customers
26077,DistName3,RetailerID31,293,3,724.87,1,1,4,20.0,20.0,80.0,2.71,4,Potential-Medium Customers
26078,DistName3,RetailerID86,293,6,567.83,1,3,5,20.0,60.0,100.0,3.84,4,Medium Value Customers
26080,DistName6,RetailerID9,292,13,2301.57,1,5,2,20.0,100.0,40.0,2.69,3,Potential-Medium Customers
26081,DistName3,RetailerID37,292,7,3354.35,1,3,1,20.0,60.0,20.0,1.56,1,Lost Customers
26082,DistName7,RetailerID83,292,10,656.73,1,4,4,20.0,80.0,80.0,3.55,4,Medium Value Customers
26083,DistName1,RetailerID91,292,2,549.62,1,1,5,20.0,20.0,100.0,3.28,4,Medium Value Customers
26084,DistName7,RetailerID98,292,8,1095.92,1,4,3,20.0,80.0,60.0,2.98,4,Potential-Medium Customers
26085,DistName3,RetailerID77,292,5,1186.1,1,2,3,20.0,40.0,60.0,2.42,4,Low Value Customers
26087,DistName3,RetailerID86,292,8,710.69,1,4,4,20.0,80.0,80.0,3.55,4,Medium Value Customers
26089,DistName3,RetailerID60,292,3,744.84,1,1,4,20.0,20.0,80.0,2.71,4,Potential-Medium Customers
26090,DistName8,RetailerID9,292,26,6305.55,1,5,1,20.0,100.0,20.0,2.12,2,Low Value Customers
26091,DistName1,RetailerID36,292,1,615.42,1,1,4,20.0,20.0,80.0,2.71,4,Potential-Medium Customers
26092,DistName1,RetailerID56,291,1,194.4,1,1,5,20.0,20.0,100.0,3.28,4,Medium Value Customers
26093,DistName3,RetailerID37,291,6,502.88,1,3,5,20.0,60.0,100.0,3.84,4,Medium Value Customers
26094,DistName3,RetailerID37,291,2,622.02,1,1,4,20.0,20.0,80.0,2.71,4,Potential-Medium Customers
26095,DistName8,RetailerID98,291,16,1663.21,1,5,2,20.0,100.0,40.0,2.69,4,Potential-Medium Customers
26096,DistName3,RetailerID8,291,12,1803.35,1,4,2,20.0,80.0,40.0,2.41,4,Low Value Customers
26097,DistName7,RetailerID77,291,5,258.59,1,2,5,20.0,40.0,100.0,3.56,4,Medium Value Customers
26098,DistName7,RetailerID81,291,4,1094.52,1,2,3,20.0,40.0,60.0,2.42,4,Low Value Customers
26099,DistName4,RetailerID94,291,5,1323.39,1,2,3,20.0,40.0,60.0,2.42,4,Low Value Customers
26100,DistName11,RetailerID81,291,4,2421.54,1,2,2,20.0,40.0,40.0,1.85,3,Lost Customers
26101,DistName7,RetailerID94,291,4,5078.59,1,2,1,20.0,40.0,20.0,1.28,1,Lost Customers
26102,DistName6,RetailerID8,291,5,3242.04,1,2,1,20.0,40.0,20.0,1.28,3,Lost Customers
26103,DistName6,RetailerID9,291,7,593.66,1,3,4,20.0,60.0,80.0,3.27,4,Medium Value Customers
26104,DistName3,RetailerID186,291,5,478.64,1,2,5,20.0,40.0,100.0,3.56,4,Medium Value Customers
26105,DistName1,RetailerID22,291,2,698.8,1,1,4,20.0,20.0,80.0,2.71,4,Potential-Medium Customers
26106,DistName6,RetailerID8,291,11,1774.12,1,4,2,20.0,80.0,40.0,2.41,4,Low Value Customers
26107,DistName3,RetailerID8,291,5,596.67,1,2,4,20.0,40.0,80.0,2.99,4,Potential-Medium Customers
26108,DistName7,RetailerID98,291,17,5412.56,1,5,1,20.0,100.0,20.0,2.12,1,Low Value Customers
26109,DistName7,RetailerID96,291,18,2444.85,1,5,2,20.0,100.0,40.0,2.69,3,Potential-Medium Customers
26110,DistName3,RetailerID68,291,4,358.08,1,2,5,20.0,40.0,100.0,3.56,4,Medium Value Customers
26111,DistName3,RetailerID35,291,4,1257.91,1,2,3,20.0,40.0,60.0,2.42,4,Low Value Customers
26112,DistName6,RetailerID91,291,7,2128.1,1,3,2,20.0,60.0,40.0,2.13,3,Low Value Customers
26113,DistName3,RetailerID95,291,13,2602.42,1,5,2,20.0,100.0,40.0,2.69,3,Potential-Medium Customers
26114,DistName3,RetailerID83,291,8,1271.23,1,4,3,20.0,80.0,60.0,2.98,4,Potential-Medium Customers
26115,DistName1,RetailerID13,291,1,382.51,1,1,5,20.0,20.0,100.0,3.28,4,Medium Value Customers
26117,DistName6,RetailerID95,290,4,792.14,1,2,4,20.0,40.0,80.0,2.99,4,Potential-Medium Customers
26118,DistName3,RetailerID34,290,3,3957.63,1,1,1,20.0,20.0,20.0,1.0,1,Lost Customers
26119,DistName7,RetailerID52,290,23,5598.62,1,5,1,20.0,100.0,20.0,2.12,1,Low Value Customers
26120,DistName7,RetailerID95,290,30,6721.66,1,5,1,20.0,100.0,20.0,2.12,2,Low Value Customers
26121,DistName7,RetailerID85,290,29,6973.01,1,5,1,20.0,100.0,20.0,2.12,2,Low Value Customers
26122,DistName8,RetailerID97,290,5,883.8,1,2,4,20.0,40.0,80.0,2.99,4,Potential-Medium Customers
26124,DistName5,RetailerID85,290,12,1686.72,1,4,2,20.0,80.0,40.0,2.41,4,Low Value Customers
26125,DistName1,RetailerID32,290,2,530.68,1,1,5,20.0,20.0,100.0,3.28,4,Medium Value Customers
26126,DistName7,RetailerID96,290,8,1047.21,1,4,3,20.0,80.0,60.0,2.98,4,Potential-Medium Customers
26128,DistName7,RetailerID95,290,17,3404.17,1,5,1,20.0,100.0,20.0,2.12,1,Low Value Customers
26129,DistName9,RetailerID81,290,4,1596.47,1,2,2,20.0,40.0,40.0,1.85,4,Lost Customers
26130,DistName8,RetailerID91,290,27,2152.9,1,5,2,20.0,100.0,40.0,2.69,3,Potential-Medium Customers
26132,DistName6,RetailerID21,290,3,1031.02,1,1,3,20.0,20.0,60.0,2.14,4,Low Value Customers
26133,DistName4,RetailerID94,290,8,1125.36,1,4,3,20.0,80.0,60.0,2.98,4,Potential-Medium Customers
26134,DistName8,RetailerID9,290,5,1053.75,1,2,3,20.0,40.0,60.0,2.42,4,Low Value Customers
26135,DistName7,RetailerID77,290,14,3847.07,1,5,1,20.0,100.0,20.0,2.12,1,Low Value Customers
26136,DistName3,RetailerID95,290,3,316.5,1,1,5,20.0,20.0,100.0,3.28,4,Medium Value Customers
26137,DistName1,RetailerID91,290,1,585.92,1,1,4,20.0,20.0,80.0,2.71,4,Potential-Medium Customers
26138,DistName3,RetailerID78,290,7,1204.86,1,3,3,20.0,60.0,60.0,2.7,4,Potential-Medium Customers
26139,DistName3,RetailerID42,290,3,527.28,1,1,5,20.0,20.0,100.0,3.28,4,Medium Value Customers
26140,DistName3,RetailerID95,290,13,2460.17,1,5,2,20.0,100.0,40.0,2.69,3,Potential-Medium Customers
26142,DistName3,RetailerID37,290,1,608.1,1,1,4,20.0,20.0,80.0,2.71,4,Potential-Medium Customers
26143,DistName7,RetailerID133,290,2,906.0,1,1,4,20.0,20.0,80.0,2.71,4,Potential-Medium Customers
26144,DistName3,RetailerID91,289,6,1357.68,1,3,3,20.0,60.0,60.0,2.7,4,Potential-Medium Customers
26145,DistName6,RetailerID79,289,13,1673.15,1,5,2,20.0,100.0,40.0,2.69,4,Potential-Medium Customers
26146,DistName4,RetailerID95,289,11,1074.07,1,4,3,20.0,80.0,60.0,2.98,4,Potential-Medium Customers
26147,DistName6,RetailerID8,289,16,3639.48,1,5,1,20.0,100.0,20.0,2.12,1,Low Value Customers
26148,DistName7,RetailerID96,289,13,2274.2,1,5,2,20.0,100.0,40.0,2.69,3,Potential-Medium Customers
26149,DistName3,RetailerID95,289,5,2452.25,1,2,2,20.0,40.0,40.0,1.85,3,Lost Customers
26150,DistName7,RetailerID81,289,8,770.79,1,4,4,20.0,80.0,80.0,3.55,4,Medium Value Customers
26151,DistName4,RetailerID71,289,4,603.14,1,2,4,20.0,40.0,80.0,2.99,4,Potential-Medium Customers
26152,DistName3,RetailerID8,289,2,455.12,1,1,5,20.0,20.0,100.0,3.28,4,Medium Value Customers
26153,DistName9,RetailerID95,289,27,7283.18,1,5,1,20.0,100.0,20.0,2.12,2,Low Value Customers
26154,DistName3,RetailerID47,289,6,2456.31,1,3,2,20.0,60.0,40.0,2.13,3,Low Value Customers
26155,DistName1,RetailerID79,289,1,238.6,1,1,5,20.0,20.0,100.0,3.28,4,Medium Value Customers
26156,DistName3,RetailerID10,289,1,47.68,1,1,5,20.0,20.0,100.0,3.28,4,Medium Value Customers
26157,DistName10,RetailerID85,289,2,159.86,1,1,5,20.0,20.0,100.0,3.28,4,Medium Value Customers
26158,DistName3,RetailerID4,289,1,363.57,1,1,5,20.0,20.0,100.0,3.28,4,Medium Value Customers
26159,DistName3,RetailerID52,289,1,84.29,1,1,5,20.0,20.0,100.0,3.28,4,Medium Value Customers
26160,DistName7,RetailerID88,289,4,653.22,1,2,4,20.0,40.0,80.0,2.99,4,Potential-Medium Customers
26161,DistName3,RetailerID86,287,6,878.47,1,3,4,20.0,60.0,80.0,3.27,4,Medium Value Customers
26162,DistName1,RetailerID115,287,1,1009.08,1,1,3,20.0,20.0,60.0,2.14,4,Low Value Customers
26163,DistName6,RetailerID35,287,3,3180.81,1,1,1,20.0,20.0,20.0,1.0,3,Lost Customers
26164,DistName8,RetailerID9,287,16,2323.16,1,5,2,20.0,100.0,40.0,2.69,3,Potential-Medium Customers
26165,DistName6,RetailerID9,287,9,1278.05,1,4,3,20.0,80.0,60.0,2.98,4,Potential-Medium Customers
26166,DistName8,RetailerID94,287,12,1578.18,1,4,2,20.0,80.0,40.0,2.41,4,Low Value Customers
26167,DistName6,RetailerID8,287,7,2188.55,1,3,2,20.0,60.0,40.0,2.13,3,Low Value Customers
26168,DistName7,RetailerID96,287,13,1790.92,1,5,2,20.0,100.0,40.0,2.69,3,Potential-Medium Customers
26169,DistName7,RetailerID95,287,2,1050.03,1,1,3,20.0,20.0,60.0,2.14,4,Low Value Customers
26170,DistName3,RetailerID146,287,1,542.9,1,1,5,20.0,20.0,100.0,3.28,4,Medium Value Customers
26172,DistName8,RetailerID52,287,11,4281.78,1,4,1,20.0,80.0,20.0,1.84,1,Lost Customers
26173,DistName1,RetailerID42,287,2,604.9,1,1,4,20.0,20.0,80.0,2.71,4,Potential-Medium Customers
26174,DistName9,RetailerID86,287,30,6859.92,1,5,1,20.0,100.0,20.0,2.12,2,Low Value Customers
26175,DistName6,RetailerID95,287,10,2148.2,1,4,2,20.0,80.0,40.0,2.41,3,Low Value Customers
26176,DistName7,RetailerID8,287,9,1500.66,1,4,2,20.0,80.0,40.0,2.41,4,Low Value Customers
26177,DistName6,RetailerID95,287,14,3403.51,1,5,1,20.0,100.0,20.0,2.12,1,Low Value Customers
26178,DistName6,RetailerID77,287,20,3808.43,1,5,1,20.0,100.0,20.0,2.12,1,Low Value Customers
26179,DistName3,RetailerID81,287,2,2060.6,1,1,2,20.0,20.0,40.0,1.57,3,Lost Customers
26180,DistName8,RetailerID9,287,5,717.85,1,2,4,20.0,40.0,80.0,2.99,4,Potential-Medium Customers
26182,DistName7,RetailerID79,287,12,2577.02,1,4,2,20.0,80.0,40.0,2.41,3,Low Value Customers
26183,DistName3,RetailerID16,287,2,238.43,1,1,5,20.0,20.0,100.0,3.28,4,Medium Value Customers
26184,DistName1,RetailerID149,287,1,89.29,1,1,5,20.0,20.0,100.0,3.28,4,Medium Value Customers
26185,DistName1,RetailerID186,287,1,178.58,1,1,5,20.0,20.0,100.0,3.28,4,Medium Value Customers
26186,DistName1,RetailerID13,287,1,245.54,1,1,5,20.0,20.0,100.0,3.28,4,Medium Value Customers
26187,DistName9,RetailerID81,287,12,2740.76,1,4,1,20.0,80.0,20.0,1.84,3,Lost Customers
26188,DistName3,RetailerID25,287,1,541.71,1,1,5,20.0,20.0,100.0,3.28,4,Medium Value Customers
